altid,timestamp,long_x,lat_y,used,dist_to_water,cos_aspect,sin_aspect,elevation,slope,hab_type,veg_class
P005,12/19/2012,-114.5584,40.96369,1,1107.979636,1.4741,1.88047,2514,24,2079,2
P005,12/20/2012,-114.5555,40.96379,1,1315.63686,1.9955,1.09481,2427,22,2079,2
P005,12/27/2012,-114.5898,40.69458,1,4434.683327,1.95648,1.29181,2046,16,2079,2
P005,1/2/2013,-114.5934,40.69246,1,4749.502368,0.357601,1.76637,2131,23,2079,2
P005,1/3/2013,-114.5922,40.69657,1,4637.70645,1.95061,1.3104,2069,19,2079,2
P005,1/4/2013,-114.5944,40.69076,1,4850.413503,1.81425,0.419491,2215,20,2079,2
P005,1/6/2013,-114.5891,40.70162,1,4424.817079,1.6247,1.78087,2021,16,2079,2
P005,1/8/2013,-114.5997,40.72135,1,4419.958713,1.70711,1.70711,1933,21,2079,2
P005,1/21/2013,-114.5938,40.69079,1,4799.627102,1.63059,1.77611,2181,26,2079,2
P005,1/22/2013,-114.5994,40.68902,1,5293.41023,1.70193,0.287758,2254,25,2079,2
P005,1/28/2013,-114.5915,40.69461,1,4578.287082,1.247,1.96901,2067,11,2079,2
P005,1/31/2013,-114.5985,40.72676,1,3979.464036,1.66224,0.250707,1886,20,2079,2
P005,2/2/2013,-114.58,40.74398,1,1771.020492,0.0045045,1.09481,2030,32,2079,2
P005,2/3/2013,-114.5813,40.75317,1,1990.484756,1.98449,1.17545,2038,16,2079,2
P005,2/4/2013,-114.5814,40.74137,1,1954.624101,1.41036,0.0880785,2006,20,2079,2
P005,2/5/2013,-114.5791,40.74372,1,1701.456644,1.2809,0.0402626,2056,20,2079,2
P005,2/6/2013,-114.5863,40.73717,1,2510.306207,1.2716,0.0375899,1904,14,2079,2
P005,2/8/2013,-114.5895,40.71276,1,4545.917592,1.64018,1.76822,2014,15,2079,2
P005,2/10/2013,-114.5888,40.7114,1,4639.599586,0.0647137,1.35389,1988,17,2079,2
P005,2/12/2013,-114.5883,40.69704,1,4309.717155,1.93084,1.36544,2036,16,2079,2
P005,2/20/2013,-114.5918,40.71482,1,4475.128344,1.89678,0.557525,2040,12,2079,2
P005,2/21/2013,-114.5954,40.72997,1,3566.78239,1.89388,0.5517,1838,14,2079,2
P005,2/22/2013,-114.5834,40.75214,1,2121.686535,0.892518,0.00579298,1947,17,2079,2
P005,2/23/2013,-114.5817,40.74085,1,1996.743305,1.52196,0.147033,1986,19,2079,2
P005,2/24/2013,-114.5809,40.74148,1,1910.669664,1.49324,0.130106,2017,21,2079,2
P005,2/25/2013,-114.5785,40.74312,1,1666.244343,1.98837,0.847943,2041,25,2079,2
P005,2/27/2013,-114.5818,40.74126,1,1990.524199,1.17889,0.0161301,2005,19,2079,2
P005,2/28/2013,-114.5793,40.74275,1,1741.788167,0.00549453,1.10468,2041,21,2079,2
P005,3/1/2013,-114.581,40.74208,1,1899.772895,0.950963,0.001203,2038,7,2079,2
P005,3/2/2013,-114.5739,40.72111,1,3091.208452,1.01695,0.000143588,1951,27,2079,2
P005,3/4/2013,-114.5926,40.71509,1,4493.531455,0.653512,1.93805,2013,21,2079,2
P005,3/5/2013,-114.5831,40.74255,1,2058.981753,1,2,1942,21,2079,2
P005,3/6/2013,-114.5815,40.74332,1,1908.950442,0.117647,0.529412,1984,22,2079,2
P005,3/7/2013,-114.5821,40.73935,1,2087.797038,1.99865,0.947987,1941,21,2079,2
P005,3/9/2013,-114.5813,40.74537,1,1861.066373,0.377254,0.217576,1977,20,2079,2
P005,3/10/2013,-114.5819,40.73441,1,2342.480046,0.246659,0.34237,1910,16,2079,2
P005,3/11/2013,-114.5863,40.73688,1,2524.012988,1.92238,0.613706,1895,17,2079,2
P005,3/12/2013,-114.5792,40.74298,1,1727.37411,1.99614,1.08781,2060,14,2079,2
P005,3/13/2013,-114.5771,40.73904,1,1723.35219,1.53312,0.153961,1991,1,2079,2
P005,3/14/2013,-114.5817,40.74096,1,1992.822454,1.16221,0.0132432,1993,21,2079,2
P005,3/15/2013,-114.5977,40.72718,1,3897.348176,0.0585763,0.662774,1857,17,2079,2
P005,3/17/2013,-114.5959,40.73208,1,3488.063689,1.03259,1.99947,1840,16,2079,2
P005,3/20/2013,-114.5907,40.71392,1,4498.984683,1.81768,0.424332,2038,8,2079,2
P005,3/21/2013,-114.5895,40.71816,1,4063.673915,1.55316,1.83307,2014,18,2079,2
P005,3/22/2013,-114.5977,40.72766,1,3867.988626,0,1,1865,18,2079,2
P005,3/23/2013,-114.5875,40.73607,1,2654.517997,0.292893,1.70711,1864,12,2079,2
P005,3/24/2013,-114.5865,40.76143,1,2817.99516,0.332007,1.74417,2061,12,2079,2
P005,3/25/2013,-114.5824,40.74525,1,1954.744065,1.46401,1.88583,1938,14,2079,2
P005,3/26/2013,-114.5796,40.74302,1,1759.187798,1.72674,0.313084,2051,18,2079,2
P005,3/27/2013,-114.5879,40.72612,1,3321.390023,0.868156,1.99127,1869,4,2079,2
P005,3/28/2013,-114.5996,40.72673,1,4058.873764,0.625806,0.0726495,1870,28,2079,2
P005,3/29/2013,-114.5923,40.71438,1,4539.643229,1.52145,1.85328,2023,26,2079,2
P005,3/30/2013,-114.5925,40.71463,1,4528.22517,0.791892,1.97811,2011,22,2079,2
P005,3/31/2013,-114.5818,40.71829,1,3677.40856,0.342865,1.75377,1958,18,2079,2
P005,10/30/2013,-114.5636,40.96396,1,751.0572102,1.41111,1.91159,2644,19,2079,2
P005,11/5/2013,-114.5669,40.9621,1,626.6849162,1.19612,0.0194193,2615,5,2079,2
P005,11/9/2013,-114.5596,40.96458,1,970.1476458,0.4453,1.83205,2538,23,2079,2
P005,11/13/2013,-114.5612,40.96687,1,739.8836206,0.95837,0.00086695,2481,21,2079,2
P005,11/15/2013,-114.5641,40.96304,1,804.7256415,0.783069,0.0238129,2617,23,2079,2
P005,11/19/2013,-114.5581,40.96339,1,1147.255225,1.92468,1.38075,2498,21,2079,2
P005,11/20/2013,-114.5651,40.96315,1,748.9298515,1.31451,0.0507464,2630,19,2079,2
P005,11/24/2013,-114.564,40.96316,1,798.7835667,1.44721,0.105573,2629,25,2079,2
P005,11/25/2013,-114.5649,40.96715,1,441.1183834,0.00465,0.903676,2573,16,2079,2
P005,11/27/2013,-114.5668,40.96301,1,611.7746276,1.67748,0.264455,2609,14,2079,2
P005,11/30/2013,-114.5661,40.96365,1,660.0060896,0.790471,0.0221976,2631,17,2079,2
P005,12/2/2013,-114.5614,40.96669,1,730.8723366,0.757464,0.0298575,2487,20,2079,2
P005,2/13/2012,-114.5607,40.96185,1,1088.916874,0.117647,1.47059,2481,28,2080,2
P005,12/18/2012,-114.5606,40.96163,1,1112.50312,0.00392735,1.08854,2467,28,2080,2
P005,12/30/2012,-114.5918,40.69304,1,4610.417676,0.552786,1.89443,2067,18,2080,2
P005,1/10/2013,-114.5964,40.69169,1,5008.903587,1.97619,1.21693,2158,19,2080,2
P005,1/11/2013,-114.5913,40.69591,1,4560.55915,0.418762,0.186266,2043,15,2080,2
P005,1/13/2013,-114.5903,40.69372,1,4479.986445,2,1,2041,9,2080,2
P005,1/14/2013,-114.5889,40.69702,1,4360.321785,1.74356,1.66867,2049,12,2080,2
P005,1/15/2013,-114.5904,40.69393,1,4487.502041,0.583345,0.0909352,2042,9,2080,2
P005,1/17/2013,-114.5948,40.69184,1,4872.733781,1.71454,0.300409,2170,22,2080,2
P005,1/23/2013,-114.5928,40.69281,1,4696.33071,0.467828,1.84664,2106,20,2080,2
P005,1/24/2013,-114.5942,40.70693,1,4966.752472,0.100677,1.43729,2025,7,2080,2
P005,1/29/2013,-114.5913,40.69269,1,4570.65187,1.03446,0.00059402,2047,16,2080,2
P005,2/1/2013,-114.5822,40.74042,1,2052.406388,1.70711,0.292893,1978,20,2080,2
P005,3/3/2013,-114.591,40.7157,1,4356.481866,1,0,2014,20,2080,2
P005,3/8/2013,-114.5867,40.74702,1,2311.905687,0.660356,0.059446,1868,9,2080,2
P005,1/25/2012,-114.5565,40.96261,1,1307.411935,0.202594,1.60344,2418,28,2125,6
P005,3/19/2013,-114.5905,40.71318,1,4555.794666,1.99911,0.957843,2028,9,2125,6
P005,12/5/2013,-114.5601,40.96161,1,1143.146984,0.102211,1.44042,2441,27,2125,6
P005,2/12/2012,-114.5653,40.96545,1,532.3461277,1.7035,0.289307,2612,14,2208,8
P005,11/27/2012,-114.5648,40.96507,1,591.9155782,1.98875,1.14959,2624,21,2208,8
P005,11/28/2012,-114.5654,40.96527,1,541.6806827,1.96507,0.737996,2619,14,2208,8
P005,11/11/2013,-114.5657,40.96529,1,523.8464364,1.91441,0.595213,2617,17,2208,8
P005,11/17/2013,-114.5653,40.96539,1,537.2606469,1.7035,0.289307,2612,14,2208,8
P005,11/28/2013,-114.5653,40.96546,1,531.5307462,1.7035,0.289307,2612,14,2208,8
P005,1/18/2012,-114.561,40.96509,1,839.955478,1.0995,1.99504,2547,27,2220,6
P005,2/5/2012,-114.565,40.96412,1,663.0481641,0.314757,0.271685,2661,18,2220,6
P005,11/2/2012,-114.5602,40.96446,1,934.2483317,2,1,2561,26,2220,6
P005,11/3/2012,-114.5633,40.96481,1,702.6943987,1.25766,1.96623,2608,24,2220,6
P005,11/7/2012,-114.5671,40.96353,1,579.9402338,1.36099,1.93257,2602,14,2220,6
P005,11/9/2012,-114.561,40.96343,1,949.2996243,1.96476,1.26312,2571,28,2220,6
P005,11/11/2012,-114.5648,40.96154,1,814.0471972,0.231779,0.359816,2581,17,2220,6
P005,11/13/2012,-114.566,40.96403,1,626.5160646,0.275001,0.31125,2625,19,2220,6
P005,11/14/2012,-114.5647,40.96689,1,469.9761016,0.0284796,1.23696,2576,17,2220,6
P005,11/15/2012,-114.5634,40.96292,1,850.4548004,1,0,2613,24,2220,6
P005,11/17/2012,-114.5626,40.96541,1,707.6353579,0.105573,0.552786,2574,27,2220,6
P005,11/19/2012,-114.5642,40.96137,1,867.9311764,1.91914,0.606081,2570,21,2220,6
P005,11/24/2012,-114.5643,40.96266,1,825.7818433,1.15799,0.0125594,2611,21,2220,6
P005,11/25/2012,-114.5624,40.96392,1,825.3216614,1.78282,1.62224,2616,18,2220,6
P005,11/26/2012,-114.5637,40.96559,1,621.1773719,0.112783,0.538647,2584,21,2220,6
P005,11/29/2012,-114.564,40.96616,1,563.3150853,0.272987,0.313377,2569,20,2220,6
P005,11/30/2012,-114.564,40.96299,1,814.115696,0.783069,0.0238129,2617,23,2220,6
P005,12/1/2012,-114.5651,40.96663,1,457.5374384,1.72645,0.312782,2588,13,2220,6
P005,12/2/2012,-114.5644,40.96568,1,569.3186836,0.320592,0.266239,2598,21,2220,6
P005,12/3/2012,-114.563,40.96286,1,876.6468876,0.0025413,1.07125,2584,27,2220,6
P005,12/5/2012,-114.5612,40.96363,1,922.0364119,1.85805,1.51357,2586,26,2220,6
P005,12/7/2012,-114.5654,40.96343,1,709.3611182,1.35398,0.0647471,2643,15,2220,6
P005,12/10/2012,-114.5608,40.96387,1,931.1832689,1.84745,1.53087,2581,24,2220,6
P005,12/11/2012,-114.5588,40.964,1,1061.151373,1.42551,1.90495,2541,22,2220,6
P005,12/12/2012,-114.5658,40.96484,1,558.8711411,1.97124,1.23809,2624,18,2220,6
P005,12/14/2012,-114.5631,40.96187,1,942.1005848,0.803884,0.0194193,2553,26,2220,6
P005,12/26/2012,-114.6081,40.66748,1,6738.98454,0.216502,0.378605,2636,25,2220,6
P005,1/26/2013,-114.6063,40.66896,1,6528.583605,1.33786,1.94119,2624,15,2220,6
P005,10/31/2013,-114.5609,40.96385,1,925.9481595,1.85805,1.51357,2586,26,2220,6
P005,11/3/2013,-114.5635,40.96749,1,534.3889826,0.0045045,1.09481,2519,16,2220,6
P005,11/6/2013,-114.5669,40.96461,1,534.7008547,0.499697,1.86585,2591,15,2220,6
P005,11/10/2013,-114.5594,40.96485,1,969.9357688,2,1,2521,21,2220,6
P005,11/12/2013,-114.565,40.96414,1,661.2443879,0.314757,0.271685,2661,18,2220,6
P005,11/14/2013,-114.5651,40.96662,1,458.187247,1.72645,0.312782,2588,13,2220,6
P005,11/16/2013,-114.5629,40.96594,1,654.2453818,0.292893,0.292893,2553,23,2220,6
P005,11/18/2013,-114.5646,40.96665,1,491.1111061,0.00611627,0.889568,2573,19,2220,6
P005,11/21/2013,-114.5628,40.96599,1,658.550662,0.292893,0.292893,2553,23,2220,6
P005,11/23/2013,-114.5671,40.96376,1,578.6932941,0.562031,1.89899,2601,12,2220,6
P005,11/26/2013,-114.5677,40.96146,1,590.6861481,0.846957,0.0117804,2619,15,2220,6
P005,11/29/2013,-114.5672,40.96373,1,570.3775774,1.36099,1.93257,2602,14,2220,6
P005,12/1/2013,-114.564,40.96778,1,484.4722604,0.426538,0.180768,2530,18,2220,6
P006,1/30/2012,-114.6083,40.69691,1,5999.125696,0.381003,0.214606,2095,19,2019,3
P006,1/31/2012,-114.6049,40.69279,1,5717.67455,1.87154,1.49033,2329,38,2019,3
P006,2/1/2012,-114.6033,40.70098,1,5606.328189,1.82433,1.56611,2122,21,2019,3
P006,2/2/2012,-114.6097,40.69776,1,6120.338894,0.832892,1.98594,2080,23,2019,3
P006,2/3/2012,-114.6135,40.68573,1,6526.908339,0.265963,0.320891,2136,23,2019,3
P006,2/4/2012,-114.6032,40.69387,1,5569.111597,1.99879,1.04912,2280,24,2019,3
P006,2/5/2012,-114.6081,40.6828,1,6143.266187,0.084685,0.597261,2347,26,2019,3
P006,2/6/2012,-114.6078,40.68367,1,6097.123561,0.0242104,1.21871,2337,24,2019,3
P006,2/7/2012,-114.6068,40.68312,1,6028.150137,0.0478492,0.694371,2399,30,2019,3
P006,2/8/2012,-114.6036,40.68183,1,5800.680134,0.0464318,1.30118,2402,14,2019,3
P006,2/9/2012,-114.6055,40.68231,1,5942.604284,1.26603,0.0360351,2426,15,2019,3
P006,2/10/2012,-114.6074,40.68099,1,6135.17548,1.77221,1.63536,2360,30,2019,3
P006,2/11/2012,-114.6019,40.67958,1,5733.821669,0.109726,1.45543,2504,24,2019,3
P006,2/14/2012,-114.6088,40.67835,1,6331.164199,1.8244,1.56601,2383,20,2019,3
P006,2/15/2012,-114.6034,40.68216,1,5774.885748,1.17602,1.98439,2385,20,2019,3
P006,2/16/2012,-114.5965,40.69287,1,5008.154426,0.875157,0.00782353,2119,11,2019,3
P006,2/17/2012,-114.6053,40.68762,1,5809.243151,1.02173,0.000236213,2326,33,2019,3
P006,2/18/2012,-114.6051,40.68555,1,5831.444711,1.90182,1.43212,2339,24,2019,3
P006,2/19/2012,-114.6159,40.68906,1,6677.729584,1,2,2087,24,2019,3
P006,2/20/2012,-114.6112,40.688,1,6297.173145,0.0630198,1.34938,2167,25,2019,3
P006,2/21/2012,-114.6126,40.68554,1,6455.444223,0.305585,1.71957,2140,20,2019,3
P006,2/23/2012,-114.6146,40.70051,1,6552.340301,0.346898,0.24273,1970,19,2019,3
P006,2/24/2012,-114.6118,40.69749,1,6296.668063,1.59439,0.195824,2096,25,2019,3
P006,2/25/2012,-114.609,40.69577,1,6056.650753,2,1,2147,24,2019,3
P006,2/27/2012,-114.6153,40.69798,1,6594.280938,1.94482,1.3276,2039,24,2019,3
P006,2/28/2012,-114.6079,40.69642,1,5964.283109,0.0501454,1.31269,2113,17,2019,3
P006,2/29/2012,-114.6116,40.70285,1,6327.281828,1.8552,0.481698,2033,25,2019,3
P006,3/1/2012,-114.612,40.70315,1,6365.099575,1.80874,0.411828,2022,26,2019,3
P006,3/2/2012,-114.6178,40.69756,1,6803.820117,1.30595,1.95205,2037,13,2019,3
P006,3/3/2012,-114.6172,40.69773,1,6753.750264,0.521499,1.87809,2022,30,2019,3
P006,3/4/2012,-114.6141,40.69556,1,6487.738338,1,0,2110,12,2019,3
P006,3/5/2012,-114.6169,40.68992,1,6752.435426,0.00301349,0.922425,2042,25,2019,3
P006,3/7/2012,-114.6169,40.69161,1,6737.951864,0.886162,0.00650072,2014,17,2019,3
P006,3/8/2012,-114.6127,40.69045,1,6393.55473,1.27472,1.96152,2069,17,2019,3
P006,3/9/2012,-114.6104,40.68336,1,6319.223243,0.180768,0.426538,2247,23,2019,3
P006,3/12/2012,-114.6152,40.69776,1,6584.916996,1.94595,1.32432,2041,28,2019,3
P006,3/16/2012,-114.6218,40.69382,1,7140.934293,0.000960886,0.956173,1947,16,2019,3
P006,3/21/2012,-114.6182,40.7049,1,6801.189416,1.34889,1.93716,1959,25,2019,3
P006,3/22/2012,-114.6199,40.69832,1,6984.321945,1.83727,0.453211,1974,19,2019,3
P006,3/23/2012,-114.6066,40.70262,1,5904.911511,0.882182,1.99304,2048,9,2019,3
P006,3/24/2012,-114.6137,40.6897,1,6485.446347,0.0734632,1.3762,2051,10,2019,3
P006,3/25/2012,-114.6111,40.68701,1,6304.196499,1.98478,1.17379,2193,28,2019,3
P006,3/27/2012,-114.62,40.69287,1,6992.362585,1.39901,0.0830544,1987,21,2019,3
P006,3/28/2012,-114.615,40.68899,1,6602.921783,0.101969,0.560068,2095,22,2019,3
P006,3/31/2012,-114.6192,40.69838,1,6925.496833,1.99779,0.933481,1980,25,2019,3
P006,4/1/2012,-114.6111,40.69058,1,6257.554843,0.10865,1.45332,2091,17,2019,3
P006,4/2/2012,-114.6195,40.70584,1,6811.964586,1.87482,1.48445,1899,21,2019,3
P006,4/3/2012,-114.6189,40.70651,1,6724.618965,1.86946,0.505991,1881,16,2019,3
P006,2/13/2012,-114.6094,40.67028,1,6701.185675,1.0596,1.99822,2619,24,2062,3
P006,2/22/2012,-114.6209,40.69964,1,7076.446126,0.0442209,0.705914,1909,21,2181,7
P006,2/26/2012,-114.6207,40.69962,1,7059.4354,0.0442209,0.705914,1909,21,2181,7
P006,3/6/2012,-114.6195,40.6966,1,6945.00174,0.892063,0.00584227,1988,17,2181,7
P006,3/10/2012,-114.6183,40.69076,1,6862.589585,1.63167,0.224765,2015,29,2181,7
P006,3/11/2012,-114.6177,40.69372,1,6794.777736,0.812224,0.0177881,1999,22,2181,7
P006,3/13/2012,-114.6238,40.70209,1,7342.600581,0.133222,0.501306,1878,18,2181,7
P006,3/14/2012,-114.6222,40.70209,1,7208.02252,1.86937,1.49417,1902,14,2181,7
P006,3/15/2012,-114.6266,40.69974,1,7558.006639,0.129437,1.49206,1860,6,2181,7
P006,3/17/2012,-114.6223,40.69545,1,7180.888226,1.99689,0.921247,1940,4,2181,7
P006,3/18/2012,-114.6208,40.69976,1,7068.859163,0.0442209,0.705914,1909,21,2181,7
P006,3/19/2012,-114.6215,40.70439,1,7045.309077,1.61145,0.208715,1906,20,2181,7
P006,3/20/2012,-114.6185,40.7071,1,6655.904162,0.359159,0.232326,1887,18,2181,7
P006,3/26/2012,-114.6201,40.69532,1,6994.940543,0.0181531,0.810325,1947,18,2181,7
P006,3/29/2012,-114.6241,40.7113,1,6735.842102,0.100298,1.4365,1793,10,2181,7
P006,3/30/2012,-114.6271,40.70639,1,7265.898083,1.86514,1.50153,1820,5,2181,7
P006,4/4/2012,-114.6225,40.70727,1,6901.343779,1.86725,1.49787,1833,6,2181,7
P006,2/12/2012,-114.6092,40.66585,1,6905.977337,1.09054,0.00410682,2677,25,2220,6
P008,11/26/2012,-114.586,40.97881,1,1209.721496,0.355864,1.76491,2573,14,2011,3
P008,11/16/2013,-114.5747,40.9873,1,1171.001906,0.485504,1.85749,2354,18,2011,3
P008,1/16/2012,-114.5756,40.98591,1,1041.309086,0.0782366,0.612247,2335,11,2019,3
P008,1/18/2012,-114.5792,40.98479,1,1067.410857,0.172139,0.439066,2383,8,2019,3
P008,1/19/2012,-114.5737,40.98706,1,1129.950967,0.101729,1.43944,2321,15,2019,3
P008,1/20/2012,-114.5802,40.98723,1,1339.553983,0.176705,1.56761,2425,13,2019,3
P008,1/21/2012,-114.5807,40.98839,1,1471.528348,1.01416,0.000100315,2431,11,2019,3
P008,1/24/2012,-114.5676,40.98761,1,1229.830582,1.19612,1.98058,2256,30,2019,3
P008,1/26/2012,-114.5796,40.98804,1,1392.195698,1.0683,0.00233513,2441,4,2019,3
P008,1/27/2012,-114.5767,40.98514,1,995.0387353,1.90608,1.4231,2383,15,2019,3
P008,1/31/2012,-114.5839,40.99286,1,2036.039119,0.653872,0.0618125,2402,12,2019,3
P008,2/3/2012,-114.5631,40.99008,1,1625.408669,0.0161301,0.821115,2342,22,2019,3
P008,2/7/2012,-114.5658,40.98728,1,1247.29416,0.0131254,1.16149,2333,28,2019,3
P008,2/9/2012,-114.5857,40.99245,1,2078.152079,1.12532,0.00788361,2372,19,2019,3
P008,2/18/2012,-114.6059,40.69678,1,5795.982178,0.00365335,0.914599,2162,25,2019,3
P008,2/23/2012,-114.6146,40.70979,1,6211.110629,1.53623,1.84407,1918,22,2019,3
P008,2/24/2012,-114.6142,40.71026,1,6151.295141,1.42748,1.90402,1926,13,2019,3
P008,2/25/2012,-114.613,40.70868,1,6193.469933,1.65015,1.75981,1938,21,2019,3
P008,2/29/2012,-114.6205,40.70444,1,6978.809882,0.39445,0.204193,1907,22,2019,3
P008,3/1/2012,-114.611,40.70292,1,6277.977119,1.8591,0.488195,2027,22,2019,3
P008,3/2/2012,-114.6092,40.70974,1,5879.699137,1.88047,0.5259,2053,20,2019,3
P008,3/3/2012,-114.6083,40.70696,1,6046.635692,1.72546,0.31174,2073,22,2019,3
P008,3/5/2012,-114.6044,40.70184,1,5709.527587,1.93097,1.36509,2096,20,2019,3
P008,3/15/2012,-114.6196,40.69878,1,6961.354843,1.86913,1.49458,1950,24,2019,3
P008,3/21/2012,-114.6157,40.70422,1,6691.135441,0.0128945,0.839929,2025,13,2019,3
P008,3/22/2012,-114.6059,40.70243,1,5843.502597,0.253549,1.66544,2065,20,2019,3
P008,3/23/2012,-114.6064,40.70243,1,5885.41199,0.072843,0.625327,2048,11,2019,3
P008,3/25/2012,-114.6158,40.70098,1,6657.871724,0.00392735,1.08854,1959,22,2019,3
P008,3/28/2012,-114.6197,40.70615,1,6801.749432,1.65395,0.243465,1888,18,2019,3
P008,3/30/2012,-114.6169,40.69875,1,6733.260198,1.92577,1.37808,1970,15,2019,3
P008,3/31/2012,-114.6186,40.6989,1,6877.624238,0.0621245,0.653028,1950,19,2019,3
P008,4/1/2012,-114.627,40.69474,1,7578.598255,1.44906,1.8935,1906,10,2019,3
P008,4/3/2012,-114.6201,40.70619,1,6824.200358,0.0425354,1.28855,1877,18,2019,3
P008,9/28/2012,-114.5668,40.988,1,1291.487361,0.390289,1.79262,2277,29,2019,3
P008,10/4/2012,-114.5661,40.98583,1,1090.398447,1.8665,1.49918,2336,21,2019,3
P008,10/10/2012,-114.5624,40.98851,1,1501.472973,0.47855,0.146718,2381,23,2019,3
P008,10/18/2012,-114.5788,40.98919,1,1477.860994,0.0357946,0.734843,2412,14,2019,3
P008,10/22/2012,-114.5652,40.98805,1,1345.934044,1.70217,0.287989,2321,20,2019,3
P008,10/23/2012,-114.5763,40.9851,1,977.4435239,1.7049,1.70931,2374,17,2019,3
P008,10/29/2012,-114.5868,40.98443,1,1509.289185,0.0666544,1.35898,2555,16,2019,3
P008,11/1/2012,-114.584,40.98854,1,1643.622139,1.92097,1.38964,2426,13,2019,3
P008,11/25/2012,-114.5797,40.98943,1,1533.662176,1.6247,1.78087,2418,8,2019,3
P008,12/9/2012,-114.5791,40.98469,1,1053.47985,0.172139,0.439066,2383,8,2019,3
P008,12/11/2012,-114.5885,40.98034,1,1452.188108,1.26535,0.0358479,2598,7,2019,3
P008,12/16/2012,-114.5717,40.98474,1,860.8264176,0.793537,1.97845,2298,10,2019,3
P008,12/20/2012,-114.5918,40.98938,1,2174.769372,1.97163,0.763493,2470,11,2019,3
P008,12/21/2012,-114.5801,40.98575,1,1198.198921,1.99987,0.983609,2419,11,2019,3
P008,12/24/2012,-114.5731,40.985,1,896.4702777,1.66191,1.74958,2300,19,2019,3
P008,1/1/2013,-114.566,40.98691,1,1202.898364,0.152525,0.469164,2351,22,2019,3
P008,1/3/2013,-114.6083,40.71144,1,5694.074589,0.714523,0.0416144,1977,25,2019,3
P008,1/6/2013,-114.6063,40.70095,1,5858.197368,1.58293,1.81252,2117,10,2019,3
P008,1/8/2013,-114.6093,40.69767,1,6086.174601,1.9328,0.639601,2075,20,2019,3
P008,1/9/2013,-114.6006,40.69816,1,5353.939958,0.162421,0.453684,2231,19,2019,3
P008,1/10/2013,-114.6008,40.69567,1,5363.490142,1.38774,0.078232,2301,10,2019,3
P008,2/8/2013,-114.6134,40.69733,1,6431.298428,1.96811,1.25053,2104,20,2019,3
P008,2/11/2013,-114.6136,40.70375,1,6508.075605,1.989,1.14793,2041,22,2019,3
P008,2/12/2013,-114.6063,40.70064,1,5854.829627,0.0159563,0.822073,2118,10,2019,3
P008,2/13/2013,-114.6081,40.70532,1,6076.456208,0.901384,0.00487447,2078,15,2019,3
P008,2/14/2013,-114.6119,40.71014,1,6015.195766,0.923303,0.00294554,2025,18,2019,3
P008,3/8/2013,-114.609,40.70349,1,6119.083097,1.36075,1.93266,2032,14,2019,3
P008,3/19/2013,-114.6188,40.70398,1,6908.092669,0.402989,0.197767,1953,22,2019,3
P008,3/31/2013,-114.6058,40.6972,1,5788.742718,1.61394,1.78935,2151,25,2019,3
P008,4/9/2013,-114.5622,40.988,1,1462.459234,0.897101,0.00530821,2377,22,2019,3
P008,4/10/2013,-114.5639,40.9918,1,1772.175532,0.697206,0.046944,2310,21,2019,3
P008,10/11/2013,-114.5754,40.98273,1,706.1981237,1.65563,1.75508,2390,13,2019,3
P008,10/18/2013,-114.5741,40.98271,1,664.3799626,0.509739,1.87158,2353,20,2019,3
P008,10/22/2013,-114.5716,40.98194,1,549.951963,1.54824,0.163677,2309,13,2019,3
P008,10/24/2013,-114.579,40.98862,1,1427.114244,0.371131,1.77751,2430,10,2019,3
P008,10/25/2013,-114.5895,40.98922,1,2016.564231,2,1,2413,16,2019,3
P008,10/30/2013,-114.5741,40.98219,1,609.3841235,1.03634,1.99934,2341,24,2019,3
P008,11/6/2013,-114.5561,40.98551,1,1197.487018,1.93658,0.649539,2358,14,2019,3
P008,11/12/2013,-114.5865,40.97932,1,1261.861845,0.272411,0.313987,2572,10,2019,3
P008,11/14/2013,-114.5748,40.98377,1,794.4946493,1.54803,0.163539,2340,23,2019,3
P008,11/15/2013,-114.5792,40.98481,1,1069.214513,0.172139,0.439066,2383,8,2019,3
P008,11/17/2013,-114.569,40.98789,1,1232.355703,1.66896,1.74329,2245,17,2019,3
P008,11/27/2013,-114.5792,40.98206,1,840.2027731,1.35957,1.93312,2454,3,2019,3
P008,12/3/2013,-114.5704,40.98462,1,854.8994985,1.03811,0.000726342,2262,16,2019,3
P008,12/8/2013,-114.5779,40.98213,1,768.2920396,1.30126,1.95354,2437,8,2019,3
P008,12/9/2013,-114.5763,40.98206,1,679.0558283,1.58223,1.81302,2405,18,2019,3
P008,12/10/2013,-114.5813,40.98702,1,1371.680445,0.514357,1.87416,2451,8,2019,3
P008,12/11/2013,-114.5802,40.98923,1,1532.651575,1.9483,0.682622,2419,7,2019,3
P008,12/12/2013,-114.5675,40.98398,1,854.2939709,0,1,2334,28,2019,3
P008,12/20/2013,-114.5616,40.98842,1,1529.127975,0.175599,0.433993,2398,17,2019,3
P008,12/23/2013,-114.5662,40.98598,1,1101.839519,1.83205,1.5547,2323,24,2019,3
P008,12/24/2013,-114.6049,40.69747,1,5713.692726,1.99674,1.08064,2178,20,2019,3
P008,12/25/2013,-114.6044,40.69635,1,5668.35135,1.99556,0.905857,2231,18,2019,3
P008,12/26/2013,-114.6069,40.70603,1,5991.353217,0.780625,0.0243593,2119,17,2019,3
P008,12/27/2013,-114.6119,40.69665,1,6302.766574,0.858579,0.0100505,2133,25,2019,3
