Created Date,Name,Species,Primary Breed,Sex,Age (Months),Age Group,Primary Color,Days in Custody,Days on Site,Current Weight,Attributes
05/14/2021,Caramia,Cat,Domestic Shorthair,Female,41,Young adult (1-5 years),Black,7,7,7.6 lbs,
05/22/2021,MJ,Dog,"Pinscher, Miniature",Female,16,Adult Dog (5 months-8 years),Black,3,3,20.2 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
05/14/2021,Trout,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,22,7,1.52 lbs,
05/14/2021,Salmon,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,23,8,,
05/14/2021,McCarran,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Grey,28,4,1.84 lbs,
05/14/2021,Virginia,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,28,4,1.71 lbs,
05/14/2021,Longley,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,28,4,1.96 lbs,
05/14/2021,Plantain,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,50,4,1.31 lbs,
05/14/2021,Banana,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,50,4,1.31 lbs,
05/14/2021,Manzano,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,50,4,1.46 lbs,
05/14/2021,Dodgeball,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Brown,32,3,99.7 lbs,
05/14/2021,Tetherball,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,32,3,1.4 lbs,
05/14/2021,Kickball,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Grey,32,3,1.34 lbs,
05/14/2021,Iron,Cat,Domestic Shorthair,Male,7,Juvenile (5 months-1 years),Grey,21,10,1.21 lbs,
05/14/2021,Alloy,Cat,Domestic Shorthair,Female,7,Juvenile (5 months-1 years),Brown,45,13,1.78 lbs,
05/14/2021,Aluminium,Cat,Domestic Shorthair,Male,8,Juvenile (5 months-1 years),Brown,20,9,1.14 lbs,
05/14/2021,Power,Cat,Domestic Shorthair,Male,7,Juvenile (5 months-1 years),Brown,28,12,1.25 lbs,
05/14/2021,Knowledge,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,42,3,5.2 lbs,
05/14/2021,Knowledge,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,1,1,5.2 lbs,
05/14/2021,Knowledge,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,1,1,5.2 lbs,
05/14/2021,Knowledge,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Grey,3,3,5.2 lbs,
05/14/2021,Foxy Cleopatra,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Brown,36,4,0.96 lbs,
05/14/2021,Dr Evil,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Orange,52,20,1.52 lbs,
05/14/2021,Austin Powers,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Orange,49,17,1.36 lbs,
05/14/2021,Beyonce,Cat,Domestic Shorthair,Female,8,Juvenile (5 months-1 years),Grey,4,4,1.66 lbs,
05/14/2021,Nicki Minaj,Cat,Domestic Shorthair,Female,8,Juvenile (5 months-1 years),Grey,4,4,1.92 lbs,
05/14/2021,Nicki Minaj,Cat,Domestic Shorthair,Female,8,Juvenile (5 months-1 years),Grey,1,1,1.92 lbs,
05/14/2021,Rihanna,Cat,Domestic Shorthair,Female,8,Juvenile (5 months-1 years),Grey,4,4,1.6 lbs,
05/14/2021,Albert,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,60,3,1.31 lbs,
05/14/2021,Val,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,60,3,1.34 lbs,
05/14/2021,Armand,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,60,3,1.34 lbs,
05/14/2021,Train,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Orange,43,10,2.08 lbs,
05/14/2021,Rocket,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Orange,46,13,5.26 lbs,
05/14/2021,Rocket,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Orange,4,4,5.26 lbs,
05/14/2021,Plane,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,42,9,2 lbs,Has Lived with Kids
05/14/2021,Plane,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,2,2,2 lbs,Has Lived with Kids
05/14/2021,Boat,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),White,42,9,2.32 lbs,
05/14/2021,Sutro,Cat,Domestic Shorthair,Male,7,Juvenile (5 months-1 years),Grey,29,3,5.52 lbs,
05/14/2021,Sutro,Cat,Domestic Shorthair,Male,7,Juvenile (5 months-1 years),Grey,14,14,5.52 lbs,
05/14/2021,Dante,Cat,Domestic Shorthair,Male,7,Juvenile (5 months-1 years),Grey,29,3,1.36 lbs,
05/17/2021,Little Dude,Cat,Domestic Medium Hair,Male,71,Adult Cat (5-10 years),Black,12,12,9.7 lbs,
05/15/2021,Caspian,Cat,Domestic Shorthair,Male,89,Adult Cat (5-10 years),White,14,6,8 lbs,
05/15/2021,Stormy,Cat,Domestic Shorthair,Female,41,Young adult (1-5 years),Grey,4,4,8.2 lbs,
05/15/2021,Barn Cat Asgard,Cat,Domestic Longhair,Male,59,Young adult (1-5 years),Brown,19,19,,"Barn Cat,Semi-social Barn Cat"
05/15/2021,Fleck,Cat,Domestic Medium Hair,Female,8,Juvenile (5 months-1 years),Black,5,5,,
05/15/2021,Speckle,Cat,Domestic Medium Hair,Female,8,Juvenile (5 months-1 years),Black,9,9,,
05/15/2021,Smudge,Cat,Domestic Medium Hair,Female,8,Juvenile (5 months-1 years),Black,5,5,,
05/15/2021,Piper,Dog,Terrier,Female,41,Adult Dog (5 months-8 years),White,5,5,14.7 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
05/15/2021,Chico,Dog,"Terrier, Jack Russell",Male,29,Adult Dog (5 months-8 years),White,6,6,8 lbs,"Adult-Only Home Preferred,Bite History,D2D Required,Goodie Bag at Front Desk,Kids under 12 meet first,No kids under 10"
05/15/2021,Chico,Dog,"Terrier, Jack Russell",Male,29,Adult Dog (5 months-8 years),White,5,5,8 lbs,"Adult-Only Home Preferred,Bite History,D2D Required,Goodie Bag at Front Desk,Kids under 12 meet first,No kids under 10"
05/17/2021,Gracie,Cat,Domestic Shorthair,Female,125,Senior (10+years),White,1,1,5.2 lbs,
05/16/2021,Compass,Cat,Domestic Medium Hair,Male,9,Juvenile (5 months-1 years),Black,4,4,4.1 lbs,
05/16/2021,Baby Boy,Cat,Domestic Longhair,Male,15,Young adult (1-5 years),Black,10,10,7 lbs,
05/16/2021,Lawrence,Cat,Domestic Longhair,Male,125,Senior (10+years),Buff,6,6,7.5 lbs,Dental Disease - Moderate
05/16/2021,Silas,Cat,Domestic Medium Hair,Male,17,Young adult (1-5 years),Grey,4,4,10.5 lbs,
05/16/2021,Basil,Cat,Domestic Longhair,Male,101,Adult Cat (5-10 years),White,78,78,,"No Dog Home,No Kids Under 12"
05/16/2021,Thyme,Cat,Domestic Longhair,Female,65,Adult Cat (5-10 years),White,7,7,,
05/16/2021,Whisk,Cat,Domestic Medium Hair,Male,7,Juvenile (5 months-1 years),Black,4,4,1.9 lbs,
05/16/2021,Ladle,Cat,Domestic Medium Hair,Female,7,Juvenile (5 months-1 years),Grey,5,5,1.9 lbs,
05/16/2021,Moon,Cat,Domestic Shorthair,Female,131,Senior (10+years),Black,27,27,9.8 lbs,"Has Lived With Cats,Unavailable - waiting for dental"
05/16/2021,Shisui,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),White,33,2,1 lbs,
05/16/2021,Lemon,Dog,Terrier,Female,41,Adult Dog (5 months-8 years),White,14,14,12.9 lbs,"Bonded,D2D Required,Kids under 10 meet first,No kids under 6"
05/16/2021,Lime,Dog,Terrier,Male,41,Adult Dog (5 months-8 years),White,14,14,16.6 lbs,"Bonded,D2D Required,Kids under 10 meet first,No kids under 6"
05/16/2021,Soy Sauce,Dog,Terrier,Male,13,Adult Dog (5 months-8 years),Brown,4,4,11.25 lbs,"Kids under 10 meet first,No kids under 6"
05/16/2021,Soy Sauce,Dog,Terrier,Male,13,Adult Dog (5 months-8 years),Brown,8,8,11.25 lbs,"Kids under 10 meet first,No kids under 6"
05/16/2021,Pesto,Dog,Chihuahua,Male,65,Adult Dog (5 months-8 years),Tan,3,3,6.5 lbs,"D2D Required,Kids under 6 meet first"
05/16/2021,Relish,Dog,"Corgi, Cardigan Welsh",Male,9,Adult Dog (5 months-8 years),White,3,3,23.5 lbs,Social Puppy
05/17/2021,Tortellini,Cat,Domestic Shorthair,Female,15,Young adult (1-5 years),Lilac,2,2,5.5 lbs,
05/17/2021,Quinoa,Cat,Domestic Longhair,Female,7,Juvenile (5 months-1 years),Brown,26,16,2.3 lbs,
05/17/2021,Barn Cat Mascot,Cat,Domestic Shorthair,Female,47,Young adult (1-5 years),Black,5,5,,Return-to-Field Candidate
05/17/2021,Poggers,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,32,3,1.24 lbs,
05/17/2021,Google,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Grey,26,5,1.7 lbs,
05/17/2021,Yahoo,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Black,26,5,1.7 lbs,
05/17/2021,Bing,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Grey,24,3,1.8 lbs,
05/17/2021,Twig,Chinchilla,,Unknown,17,Adult (1+ years),Grey,2,2,,
05/17/2021,Moe,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Orange,59,9,0.68 lbs,
05/17/2021,Curly,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Orange,59,9,0.66 lbs,
05/17/2021,Shemp,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Brown,59,9,2.5 lbs,
05/24/2021,Buck,Dog,Shepherd,Male,13,Adult Dog (5 months-8 years),Black,6,6,70 lbs,"D2D Required,Goodie Bag at Front Desk,Kids under 15 meet first,No Cats,No kids under 10"
05/17/2021,Snert,Dog,Terrier,Female,125,Senior (8+years),White,5,5,7 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
05/17/2021,Slavink,Dog,Terrier,Male,161,Senior (8+years),Black,25,5,10 lbs,
05/17/2021,Bavaria,Dog,"Husky, Siberian",Male,29,Adult Dog (5 months-8 years),Black,11,11,57 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
05/17/2021,Heineken,Dog,"Husky, Siberian",Female,29,Adult Dog (5 months-8 years),White,3,3,50 lbs,"D2D Required,Kids under 15 meet first,No Cats,No kids under 10,No Small Animals"
05/17/2021,Poseidon,Dog,"Husky, Siberian",Male,11,Adult Dog (5 months-8 years),White,5,5,25 lbs,"D2D Required,Kids under 6 meet first"
05/17/2021,Aston,Dog,Cattle Dog,Female,23,Adult Dog (5 months-8 years),Brown,107,5,37.8 lbs,"D2D Required,Kids under 6 meet first,Unavailable - waiting for medical procedure"
05/17/2021,Skylie,Dog,"Husky, Siberian",Female,17,Adult Dog (5 months-8 years),White,5,5,39 lbs,"D2D Required,Kids under 6 meet first,No Cats"
05/17/2021,George,Dog,Mastiff,Male,41,Adult Dog (5 months-8 years),Brown,6,6,83 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
05/17/2021,Havarti,Cat,Domestic Shorthair,Female,7,Juvenile (5 months-1 years),Black,18,2,1.1 lbs,
05/17/2021,Split Pea,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Grey,42,6,1.98 lbs,
05/17/2021,Lentil,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,40,5,1.5 lbs,
05/17/2021,Chicken Noodle,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Black,43,8,1.3 lbs,
05/17/2021,Minestrone,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),White,45,10,1.3 lbs,
05/17/2021,Ratatouille,Cat,Domestic Longhair,Female,6,Juvenile (5 months-1 years),White,41,5,,
05/19/2021,Teddy,Dog,Mixed Breed (Medium),Male,10,Adult Dog (5 months-8 years),Brown,4,4,35 lbs,"D2D Required,Kids under 6 meet first"
05/18/2021,Floral,Cat,Domestic Shorthair,Female,125,Senior (10+years),White,77,77,6.1 lbs,Dental Disease - Moderate
05/18/2021,Barn Cat Lagoon,Cat,Domestic Longhair,Female,17,Young adult (1-5 years),Grey,15,15,,Barn Cat
05/18/2021,Taco,Cat,Domestic Shorthair,Female,17,Young adult (1-5 years),Black,50,13,7.38 lbs,
05/18/2021,Carne Asada,Cat,Domestic Medium Hair,Female,5,Juvenile (5 months-1 years),Black,47,10,1.96 lbs,
05/18/2021,Al Pastor,Cat,Domestic Medium Hair,Male,5,Juvenile (5 months-1 years),Black,41,4,2.26 lbs,
05/18/2021,Chorizo,Cat,Domestic Medium Hair,Male,5,Juvenile (5 months-1 years),Black,45,8,2.61 lbs,
05/18/2021,Barbacoa,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Black,46,9,2.29 lbs,
05/18/2021,Carnitas,Cat,Domestic Shorthair,Female,5,Unweaned (0-6 weeks),Black,18,1,0.66 lbs,
05/18/2021,Tinga,Cat,Domestic Medium Hair,Male,5,Juvenile (5 months-1 years),Grey,46,9,2.34 lbs,
05/18/2021,Pizza,Cat,Domestic Longhair,Female,29,Young adult (1-5 years),Grey,54,14,7 lbs,
05/18/2021,Pizza,Cat,Domestic Longhair,Female,29,Young adult (1-5 years),Grey,1,1,7 lbs,
05/18/2021,Marinara,Cat,Domestic Longhair,Female,6,Kitten (6 weeks-5 months),Grey,22,4,0.62 lbs,
05/18/2021,Pepperoni,Cat,Domestic Longhair,Male,6,Juvenile (5 months-1 years),Grey,47,7,1.78 lbs,
05/18/2021,Cheese,Cat,Domestic Longhair,Male,6,Juvenile (5 months-1 years),Grey,46,6,1.76 lbs,
05/18/2021,Dough,Cat,Domestic Longhair,Female,6,Juvenile (5 months-1 years),Grey,47,7,1.56 lbs,
05/24/2021,Honey Bunny,"Rabbit, Domestic",Other,Female,29,Adult (1+ years),White,5,5,4.2 lbs,
05/24/2021,Peanut,"Rabbit, Domestic",Other,Male,101,Adult (1+ years),White,5,5,3.7 lbs,
05/18/2021,Corn on the Cob,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Brown,29,5,2.42 lbs,
05/18/2021,Watermelon,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Black,29,5,2.62 lbs,
05/18/2021,Coleslaw,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,29,5,2.04 lbs,
05/18/2021,Coleslaw,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,2,2,2.04 lbs,
05/18/2021,Baked Beans,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Grey,29,5,2.44 lbs,
05/18/2021,Bratwurst,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Grey,30,6,3.01 lbs,
05/18/2021,Potato Salad,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Black,31,7,2.01 lbs,
05/18/2021,Herring,Dog,"Terrier, Border",Male,23,Adult Dog (5 months-8 years),Grey,5,5,9.2 lbs,"D2D Required,Kids under 15 meet first,No kids under 10"
05/18/2021,Herring,Dog,"Terrier, Border",Male,23,Adult Dog (5 months-8 years),Grey,3,3,9.2 lbs,"D2D Required,Kids under 15 meet first,No kids under 10"
05/18/2021,Doodle,Cat,Domestic Shorthair,Male,8,Juvenile (5 months-1 years),Orange,5,5,1.7 lbs,
05/18/2021,Bonk,Cat,Domestic Medium Hair,Male,7,Juvenile (5 months-1 years),Buff,3,3,1.8 lbs,
05/19/2021,Barn Cat Norma,Cat,Domestic Shorthair,Female,65,Adult Cat (5-10 years),Black,8,8,,"Barn Cat,Semi-social Barn Cat"
05/19/2021,Augustus,Cat,Domestic Medium Hair,Male,8,Juvenile (5 months-1 years),Black,4,4,2.5 lbs,
05/19/2021,Nettle,Cat,Domestic Medium Hair,Female,7,Juvenile (5 months-1 years),Grey,15,2,1.2 lbs,
05/19/2021,Barn Cat Licorice,Cat,Domestic Longhair,Male,41,Young adult (1-5 years),Grey,5,5,,Return-to-Field Candidate
05/19/2021,Doc,Guinea Pig,Smooth,Unknown,12,Adult (1+ years),Brown,10,10,,
05/19/2021,Grumpy,Guinea Pig,Smooth,Unknown,12,Adult (1+ years),Brown,11,11,,
05/19/2021,Happy,Guinea Pig,Smooth,Female,12,Adult (1+ years),Tan,19,19,,
05/19/2021,Sleepy,Guinea Pig,Smooth,Unknown,6,Juvenile (0-1 years),Tan,4,4,,
05/19/2021,Bashful,Guinea Pig,Smooth,Unknown,6,Juvenile (0-1 years),Tan,8,8,,
05/19/2021,Sneezy,Guinea Pig,Smooth,Unknown,6,Juvenile (0-1 years),Tan,4,4,,
05/19/2021,Dopey,Guinea Pig,Smooth,Unknown,6,Juvenile (0-1 years),Tan,8,8,,
05/19/2021,Lorenzo,Dog,Cattle Dog,Male,29,Adult Dog (5 months-8 years),Tan,5,5,31.2 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
05/21/2021,Sami,Cat,Domestic Medium Hair,Female,137,Senior (10+years),Grey,60,60,13.1 lbs,"Doesn't like to be picked up,Only Cat Home"
05/19/2021,Dulcinea,Dog,Poodle,Female,29,Adult Dog (5 months-8 years),Cream,4,4,11.2 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
05/19/2021,Veronica,Cat,Domestic Longhair,Female,6,Juvenile (5 months-1 years),Brown,23,8,1.96 lbs,
05/19/2021,Victoria,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Brown,23,4,2.44 lbs,Hisses to Kisses Graduate
05/19/2021,Vincent,Cat,Domestic Medium Hair,Male,7,Juvenile (5 months-1 years),Brown,4,4,1.76 lbs,
05/20/2021,Sioux,Cat,Domestic Shorthair,Male,149,Senior (10+years),Grey,102,52,5.2 lbs,Unavailable - waiting for dental
05/20/2021,Lakota,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),Black,4,4,8.98 lbs,
05/20/2021,Santee,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Cream,24,2,1.08 lbs,
05/20/2021,Yankton,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Brown,25,3,1.24 lbs,
05/20/2021,Sisseton,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Black,24,2,1.32 lbs,
05/20/2021,Wahpekute,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Black,24,2,1.02 lbs,
05/20/2021,Mdewakanton,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Cream,25,3,1.26 lbs,
05/20/2021,Dakota,Cat,Domestic Medium Hair,Female,24,Young adult (1-5 years),Brown,25,3,5.74 lbs,
05/20/2021,DG,Dog,"Schnauzer, Miniature",Male,163,Senior (8+years),Grey,35,5,18.8 lbs,"D2D Required,Kids under 6 meet first,Unavailable - waiting for dental"
05/20/2021,Dominic,Dog,Retriever,Male,16,Adult Dog (5 months-8 years),Black,6,6,56.3 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
05/20/2021,Dominic,Dog,Retriever,Male,16,Adult Dog (5 months-8 years),Black,4,4,56.3 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
05/20/2021,Figaro,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Black,35,5,2.34 lbs,
05/20/2021,Buster,Dog,Terrier,Male,101,Senior (8+years),Brown,3,3,16.08 lbs,"D2D Required,Kids under 10 meet first"
05/29/2021,Treyu,Cat,Domestic Shorthair,Female,125,Senior (10+years),Black,14,14,13.8 lbs,Has Lived With Cats
05/25/2021,Majesty,Dog,"Terrier, American Pit Bull",Male,46,Adult Dog (5 months-8 years),Brown,9,9,61.6 lbs,"D2D Required,Dental Disease - Moderate,Kids under 6 meet first"
05/28/2021,Charlie,Dog,"Retriever, Black Labrador",Male,137,Senior (8+years),Black,15,15,64.3 lbs,"D2D Required,Has lived with cats,Kids under 6 meet first"
05/28/2021,Karma,Dog,"Terrier, Pit Bull",Female,113,Senior (8+years),Tan,23,23,67.8 lbs,"D2D Required,Kids under 12 meet first,No kids under 12"
05/21/2021,Bahai,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Black,42,3,1.3 lbs,
05/21/2021,Shinto,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Black,42,3,1.44 lbs,
05/21/2021,Sunni,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Black,42,3,1.3 lbs,
05/21/2021,Jain,Cat,Domestic Shorthair,Female,6,Juvenile (5 months-1 years),Brown,43,4,1.3 lbs,
05/21/2021,Ifa,Cat,Domestic Shorthair,Male,6,Juvenile (5 months-1 years),Brown,42,3,1.4 lbs,
05/21/2021,Faith,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),Black,54,15,8.4 lbs,No Dog Home
05/21/2021,Voodou,Cat,Domestic Medium Hair,Male,41,Young adult (1-5 years),Grey,6,6,12.58 lbs,
05/21/2021,Hoodou,Cat,Domestic Medium Hair,Female,29,Young adult (1-5 years),Grey,5,5,9.91 lbs,
05/21/2021,Wicca,Dog,Terrier,Female,17,Adult Dog (5 months-8 years),Brown,6,6,27.7 lbs,"D2D Required,Kids under 6 meet first"
05/21/2021,Pastafarian,Dog,Hound,Female,53,Adult Dog (5 months-8 years),White,16,16,43 lbs,"Hiking Buddies Approved,D2D Required,Kids under 6 meet first"
05/21/2021,Waltz,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Grey,27,4,1.38 lbs,
05/21/2021,Polka,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Black,31,5,1.21 lbs,
06/28/2021,Patches,Dog,Mixed Breed (Medium),Female,8,Adult Dog (5 months-8 years),Black,3,3,3.3 lbs,"Kids under 10 meet first,No kids under 6"
06/28/2021,Teddy Bear,Dog,Mixed Breed (Medium),Male,8,Adult Dog (5 months-8 years),Brown,3,3,6.8 lbs,Kids under 10 meet first
05/25/2021,Sky,Dog,"Husky, Siberian",Female,16,Adult Dog (5 months-8 years),White,8,8,53.4 lbs,"D2D Required,Kids under 6 meet first,No Cats"
05/22/2021,Bisque,Cat,Domestic Shorthair,Male,7,Juvenile (5 months-1 years),Grey,4,4,2.3 lbs,
05/22/2021,Mud,Cat,Domestic Longhair,Male,7,Juvenile (5 months-1 years),Grey,5,5,1.7 lbs,
05/22/2021,Puddle,Cat,Domestic Medium Hair,Female,7,Juvenile (5 months-1 years),Black,4,4,1.52 lbs,
05/22/2021,Waterfall,Cat,Domestic Shorthair,Female,53,Young adult (1-5 years),Black,21,21,11.5 lbs,
05/22/2021,Tsunami,Cat,Domestic Longhair,Female,29,Young adult (1-5 years),Orange,42,42,,Doesn't like to be picked up
05/22/2021,Moonie,Cat,Domestic Longhair,Male,65,Adult Cat (5-10 years),Cream,8,8,7.9 lbs,
05/22/2021,Britney,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),White,54,9,0.76 lbs,
05/26/2021,Flash,Cat,Domestic Shorthair,Female,16,Young adult (1-5 years),Black,11,11,7.92 lbs,
05/26/2021,Shimmer,Cat,Domestic Medium Hair,Male,7,Juvenile (5 months-1 years),Black,17,17,2.06 lbs,
05/26/2021,Glare,Cat,Domestic Shorthair,Female,7,Juvenile (5 months-1 years),Black,9,9,2.14 lbs,
05/26/2021,Flare,Cat,Domestic Shorthair,Female,7,Juvenile (5 months-1 years),Black,10,10,2.14 lbs,
05/22/2021,Lemondrop,Dog,Poodle,Female,41,Adult Dog (5 months-8 years),Cream,5,5,10 lbs,"D2D Required,Dental Disease - Moderate,Kids under 6 meet first"
05/27/2021,Princesa,Dog,"Shepherd, German",Female,17,Adult Dog (5 months-8 years),Tan,16,16,58.4 lbs,"Bite History,D2D Required,Kids under 15 meet first,No Cats,No kids under 10"
05/22/2021,Dew Drop,Cat,Domestic Medium Hair,Male,9,Juvenile (5 months-1 years),Orange,94,70,6.5 lbs,Ringworm +
05/22/2021,Jim Beam,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Grey,40,3,1.3 lbs,
05/22/2021,Johnnie Walker,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Cream,40,3,0.82 lbs,
05/22/2021,Jack Daniels,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Black,40,3,1.42 lbs,
05/23/2021,Canopus,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),Black,14,14,10.2 lbs,
05/23/2021,Altair,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),Black,5,5,7.2 lbs,"No Dog Home,Social with Other Cats"
05/23/2021,Altair,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),Black,10,10,7.2 lbs,"No Dog Home,Social with Other Cats"
05/23/2021,Barn Cat Star,Cat,Domestic Medium Hair,Female,65,Adult Cat (5-10 years),Grey,22,22,7 lbs,"Barn Cat,Semi-social Barn Cat"
05/23/2021,Barn Cat Star,Cat,Domestic Medium Hair,Female,65,Adult Cat (5-10 years),Grey,9,9,7 lbs,"Barn Cat,Semi-social Barn Cat"
05/23/2021,Vega,Cat,Domestic Shorthair,Female,12,Young adult (1-5 years),Buff,20,20,5.5 lbs,
05/23/2021,Ceti,Cat,Domestic Medium Hair,Female,23,Young adult (1-5 years),White,33,33,7 lbs,Doesn't like to be picked up
05/23/2021,Rigel,Cat,Domestic Medium Hair,Female,8,Juvenile (5 months-1 years),Black,20,20,2.4 lbs,
05/23/2021,Brick,Cat,Domestic Longhair,Male,6,Juvenile (5 months-1 years),White,27,6,1.1 lbs,
05/23/2021,Boomer,Cat,Domestic Longhair,Male,6,Juvenile (5 months-1 years),White,26,5,1.45 lbs,
05/23/2021,Butch,Cat,Domestic Longhair,Male,6,Juvenile (5 months-1 years),Brown,28,7,1.12 lbs,
05/23/2021,Violet,"Rabbit, Domestic",Other,Male,17,Adult (1+ years),Brown,67,5,,
05/23/2021,Kilobyte,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Orange,78,53,4.3 lbs,Ringworm +
05/23/2021,Megabyte,Cat,Domestic Medium Hair,Male,6,Juvenile (5 months-1 years),Orange,78,53,3.68 lbs,
05/23/2021,Gigabyte,Cat,Domestic Medium Hair,Female,6,Juvenile (5 months-1 years),Wheaten,18,1,1.0 lbs,
05/23/2021,Tia,Cat,Domestic Shorthair,Female,5,Juvenile (5 months-1 years),White,58,2,1.8 lbs,
05/23/2021,Tamera,Cat,Domestic Shorthair,Female,5,Juvenile (5 months-1 years),White,58,2,1.8 lbs,
