COLLECTION_Date,TRACE,LONG,LAT,ELEV [m],TWT [ns],"SNOW DEPTH [m, assuming velocity of 0.234 m/ns]",SWE [mm assuming density of 335 kg/m3],EASTING,NORTHING,UTM_ZONE,TRANSECT
GPR_0043_020817,959,-108.064914,39.04907753,-999,13.4665,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,960,-108.064914,39.04907753,-999,13.5153,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,961,-108.064914,39.04907753,-999,13.5153,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,962,-108.064914,39.04907753,-999,13.4667,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,963,-108.064914,39.04907753,-999,13.5642,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,964,-108.064914,39.04907753,-999,13.5155,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,965,-108.064914,39.04907753,-999,13.5155,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,966,-108.064914,39.04907753,-999,13.5156,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,967,-108.064914,39.04907753,-999,13.4669,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,968,-108.064914,39.04907753,-999,13.5157,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,969,-108.064914,39.04907753,-999,13.5157,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,970,-108.064914,39.04907753,-999,13.5158,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,971,-108.064914,39.04907753,-999,13.5646,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,972,-108.064914,39.04907753,-999,13.5159,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,973,-108.064914,39.04907753,-999,13.4672,1.587,532,754001.4811,4326330.925,12S,48
GPR_0043_020817,974,-108.064914,39.04907753,-999,13.6135,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,975,-108.064914,39.04907753,-999,13.4673,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,976,-108.064914,39.04907753,-999,13.516,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,977,-108.064914,39.04907753,-999,13.5161,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,978,-108.064914,39.04907753,-999,13.5649,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,979,-108.064914,39.04907753,-999,13.5162,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,980,-108.064914,39.04907753,-999,13.565,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,981,-108.064914,39.04907753,-999,13.5163,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,982,-108.064914,39.04907753,-999,13.5163,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,983,-108.064914,39.04907753,-999,13.5652,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,984,-108.064914,39.04907753,-999,13.5164,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,985,-108.064914,39.04907753,-999,13.5165,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,986,-108.064914,39.04907753,-999,13.5165,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,987,-108.064914,39.04907753,-999,13.5166,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,988,-108.064914,39.04907753,-999,13.5166,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,989,-108.064914,39.04907753,-999,13.5167,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,990,-108.064914,39.04907753,-999,13.5167,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,991,-108.064914,39.04907753,-999,13.5168,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,992,-108.064914,39.04907753,-999,13.4681,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,993,-108.064914,39.04907753,-999,13.5168,1.565,524,754001.4811,4326330.925,12S,48
GPR_0043_020817,994,-108.064914,39.04907753,-999,13.4194,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,995,-108.064914,39.04907753,-999,13.5657,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,996,-108.064914,39.04907753,-999,13.517,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,997,-108.064914,39.04907753,-999,13.517,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,998,-108.064914,39.04907753,-999,13.5659,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,999,-108.064914,39.04907753,-999,13.5659,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1000,-108.064914,39.04907753,-999,13.5172,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1001,-108.064914,39.04907753,-999,13.5172,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1002,-108.064914,39.04907753,-999,13.5173,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1003,-108.064914,39.04907753,-999,13.5173,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1004,-108.064914,39.04907753,-999,13.5174,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1005,-108.064914,39.04907753,-999,13.4687,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1006,-108.064914,39.04907753,-999,13.5175,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1007,-108.064914,39.04907753,-999,13.5175,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1008,-108.064914,39.04907753,-999,13.5664,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1009,-108.064914,39.04907753,-999,13.5664,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1010,-108.064914,39.04907753,-999,13.5176,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1011,-108.064914,39.04907753,-999,13.5665,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1012,-108.064914,39.04907753,-999,13.5177,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1013,-108.064914,39.04907753,-999,13.4691,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1014,-108.064914,39.04907753,-999,13.4691,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1015,-108.064914,39.04907753,-999,13.5179,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1016,-108.064914,39.04907753,-999,13.4692,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1017,-108.064914,39.04907753,-999,13.518,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1018,-108.064914,39.04907753,-999,13.5668,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1019,-108.064914,39.04907753,-999,13.5181,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1020,-108.064914,39.04907753,-999,13.5669,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1021,-108.064914,39.04907753,-999,13.5182,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1022,-108.064914,39.04907753,-999,13.5182,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1023,-108.064914,39.04907753,-999,13.5671,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1024,-108.064914,39.04907753,-999,13.5183,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1025,-108.064914,39.04907753,-999,13.5184,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1026,-108.064914,39.04907753,-999,13.5184,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1027,-108.064914,39.04907753,-999,13.5185,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1028,-108.064914,39.04907753,-999,13.5673,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1029,-108.064914,39.04907753,-999,13.5185,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1030,-108.064914,39.04907753,-999,13.5674,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1031,-108.064914,39.04907753,-999,13.5674,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1032,-108.064914,39.04907753,-999,13.5187,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1033,-108.064914,39.04907753,-999,13.5675,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1034,-108.064914,39.04907753,-999,13.5188,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1035,-108.064914,39.04907753,-999,13.5188,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1036,-108.064914,39.04907753,-999,13.4701,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1037,-108.064914,39.04907753,-999,13.5188,1.565,524,754001.4811,4326330.925,12S,48
GPR_0043_020817,1038,-108.064914,39.04907753,-999,13.4213,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1039,-108.064914,39.04907753,-999,13.5188,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1040,-108.064914,39.04907753,-999,13.5676,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1041,-108.064914,39.04907753,-999,13.5188,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1042,-108.064914,39.04907753,-999,13.5676,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1043,-108.064914,39.04907753,-999,13.5188,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1044,-108.064914,39.04907753,-999,13.4701,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1045,-108.064914,39.04907753,-999,13.5676,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1046,-108.064914,39.04907753,-999,13.4701,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1047,-108.064914,39.04907753,-999,13.5188,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1048,-108.064914,39.04907753,-999,13.4701,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1049,-108.064914,39.04907753,-999,13.5188,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1050,-108.064914,39.04907753,-999,13.5676,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1051,-108.064914,39.04907753,-999,13.4701,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1052,-108.064914,39.04907753,-999,13.4701,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1053,-108.064914,39.04907753,-999,13.5188,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1054,-108.064914,39.04907753,-999,13.4701,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1055,-108.064914,39.04907753,-999,13.5188,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1056,-108.064914,39.04907753,-999,13.5188,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1057,-108.064914,39.04907753,-999,13.5676,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1058,-108.064914,39.04907753,-999,13.5676,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1059,-108.064914,39.04907753,-999,13.5188,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1060,-108.064914,39.04907753,-999,13.5188,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1061,-108.064914,39.04907753,-999,13.5188,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1062,-108.064914,39.04907753,-999,13.4701,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1063,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1064,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1065,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1066,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1067,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1068,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1069,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1070,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1071,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1072,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1073,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1074,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1075,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1076,-108.064914,39.04907753,-999,13.5187,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1077,-108.064914,39.04907753,-999,13.5675,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1078,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1079,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1080,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1081,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1082,-108.064914,39.04907753,-999,13.47,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1083,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1084,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1085,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1086,-108.064914,39.04907753,-999,13.5187,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1087,-108.064914,39.04907753,-999,13.5675,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1088,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1089,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1090,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1091,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1092,-108.064914,39.04907753,-999,13.5187,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1093,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1094,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1095,-108.064914,39.04907753,-999,13.5187,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1096,-108.064914,39.04907753,-999,13.47,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1097,-108.064914,39.04907753,-999,13.47,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1098,-108.064914,39.04907753,-999,13.47,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1099,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1100,-108.064914,39.04907753,-999,13.5186,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1101,-108.064914,39.04907753,-999,13.4699,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1102,-108.064914,39.04907753,-999,13.4699,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1103,-108.064914,39.04907753,-999,13.4699,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1104,-108.064914,39.04907753,-999,13.5186,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1105,-108.064914,39.04907753,-999,13.4699,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1106,-108.064914,39.04907753,-999,13.4699,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1107,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1108,-108.064914,39.04907753,-999,13.5186,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1109,-108.064914,39.04907753,-999,13.5674,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1110,-108.064914,39.04907753,-999,13.5186,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1111,-108.064914,39.04907753,-999,13.5674,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1112,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1113,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1114,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1115,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1116,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1117,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1118,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1119,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1120,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1121,-108.064914,39.04907753,-999,13.5186,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1122,-108.064914,39.04907753,-999,13.4699,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1123,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1124,-108.064914,39.04907753,-999,13.5186,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1125,-108.064914,39.04907753,-999,13.5674,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1126,-108.064914,39.04907753,-999,13.5186,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1127,-108.064914,39.04907753,-999,13.5674,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1128,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1129,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1130,-108.064914,39.04907753,-999,13.5186,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1131,-108.064914,39.04907753,-999,13.5674,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1132,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1133,-108.064914,39.04907753,-999,13.5186,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1134,-108.064914,39.04907753,-999,13.5185,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1135,-108.064914,39.04907753,-999,13.4698,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1136,-108.064914,39.04907753,-999,13.4698,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1137,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1138,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1139,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1140,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1141,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1142,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1143,-108.064914,39.04907753,-999,13.5185,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1144,-108.064914,39.04907753,-999,13.4698,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1145,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1146,-108.064914,39.04907753,-999,13.5185,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1147,-108.064914,39.04907753,-999,13.4698,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1148,-108.064914,39.04907753,-999,13.5185,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1149,-108.064914,39.04907753,-999,13.4698,1.559,522,754001.4811,4326330.925,12S,48
GPR_0043_020817,1150,-108.064914,39.04907753,-999,13.3722,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1151,-108.064914,39.04907753,-999,13.5673,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1152,-108.064914,39.04907753,-999,13.5185,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1153,-108.064914,39.04907753,-999,13.5673,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1154,-108.064914,39.04907753,-999,13.5185,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1155,-108.064914,39.04907753,-999,13.4698,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1156,-108.064914,39.04907753,-999,13.5185,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1157,-108.064914,39.04907753,-999,13.5673,1.559,522,754001.4811,4326330.925,12S,48
GPR_0043_020817,1158,-108.064914,39.04907753,-999,13.3722,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1159,-108.064914,39.04907753,-999,13.4698,1.582,530,754001.4811,4326330.925,12S,48
GPR_0043_020817,1160,-108.064914,39.04907753,-999,13.5673,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1161,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1162,-108.064914,39.04907753,-999,13.5185,1.576,528,754001.4811,4326330.925,12S,48
GPR_0043_020817,1163,-108.064914,39.04907753,-999,13.5185,1.57,526,754001.4811,4326330.925,12S,48
GPR_0043_020817,1164,-108.064914,39.04907753,-999,13.4698,1.576,528,754001.4811,4326330.925,12S,48
